heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,is_timeout
pop_0_op_e1_n19_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n19_251224_134701.json,e1,"The new algorithm assigns scores to bins based on a combination of remaining capacity, the square root of the number of items that can still fit, and an inverse sigmoidal penalty for being nearly full to encourage efficient bin usage while minimizing the number of bins used.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item
    remaining_capacity = bins - item
    
    # Calculate how many more items can fit in each bin
    max_items_per_bin = np.floor(remaining_capacity / item)
    
    # Calculate the square root of the number of additional items that can still fit
    items_fit_factor = np.sqrt(max_items_per_bin + 1)
    
    # Inverse sigmoidal penalty for being nearly full
    near_full_penalty = 1 / (1 + np.exp(0.5 * (bins - item)))
    
    # Combine factors into a single score
    scores = remaining_capacity * items_fit_factor * near_full_penalty
    
    return scores
",0.05826,BinPacking,False
pop_0_op_e1_n1_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n1_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on a combination of remaining capacity, a penalty for bins that are almost full, and a bonus for bins with a history of being frequently utilized, aiming to minimize fragmentation and maximize space utilization while also considering past performance.
","import numpy as np

def score(item, bins):
    # Calculate the base score as remaining capacity
    base_scores = bins - item
    
    # Penalize bins that are nearly full
    max_capacity = np.max(bins)
    penalty_factor = 0.2 * (bins / max_capacity) ** 2
    adjusted_scores = base_scores - penalty_factor * base_scores
    
    # Bonus for frequently utilized bins (simulated with a random factor here)
    usage_bonus = np.random.rand(bins.shape[0]) * 0.1
    
    # Combine scores
    scores = adjusted_scores + usage_bonus
    
    # Exclude bins that are already full
    scores[bins == max_capacity] = -np.inf
    
    return scores
",0.13211,BinPacking,False
pop_0_op_e1_n2_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n2_251224_134701.json,e1,"The novel score function assigns scores based on a combination of normalized remaining capacity, entropy of distribution among bins, and a penalty for larger bins to encourage efficient filling while minimizing bin count.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item in each bin
    remaining_capacity = bins - item
    
    # Normalize remaining capacities
    normalized_remaining_capacity = remaining_capacity / np.max(remaining_capacity)
    
    # Calculate entropy to encourage balanced distribution among bins
    total_capacity = np.sum(bins)
    distribution = (bins + 1) / total_capacity
    entropy = -np.sum(distribution * np.log2(distribution + 1e-6))
    
    # Penalize larger bins slightly to favor filling smaller ones first
    size_penalty = np.log(bins + 1) * 0.1
    
    # Calculate the final score for each bin
    scores = normalized_remaining_capacity + entropy - size_penalty
    
    return scores 
",1.51534,BinPacking,False
pop_0_op_e1_n3_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n3_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on a combination of remaining capacity, an exponential decay factor for larger bins, and a penalty for bins that have been used frequently, with historical usage modeled by a moving average to better reflect recent trends.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item in each bin
    remaining_capacity = bins - item
    
    # Exponential decay factor for larger bins
    size_penalty = np.exp(bins / 100) * 0.5
    
    # Historical usage modeled by a moving average (example: recent usage counts)
    historical_usage_counts = np.random.randint(0, 10, size=bins.shape[0])  # Simulated recent usage counts
    historical_penalty = np.log(historical_usage_counts + 1) * 0.3
    
    # Calculate the final score for each bin
    scores = remaining_capacity - size_penalty - historical_penalty
    
    return scores
",1.51534,BinPacking,False
pop_0_op_e1_n4_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n4_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on a combination of the remaining capacity, the harmonic mean of remaining capacities among bins, and a penalty for underutilization to minimize the number of used bins while avoiding fragmentation.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item
    remaining_capacity = bins - item
    
    # Calculate the harmonic mean of remaining capacities among bins
    harmonic_mean = len(bins) / np.sum(1 / (remaining_capacity + 1e-6))  # Adding small epsilon to avoid division by zero
    
    # Penalty for underutilization based on deviation from the harmonic mean
    penalty_underutilization = np.abs(remaining_capacity - harmonic_mean)
    
    # Score function: prioritize bins with higher remaining capacity and lower penalty for underutilization
    scores = remaining_capacity - penalty_underutilization
    
    return scores
",0.14056,BinPacking,False
pop_0_op_e1_n5_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n5_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on a combination of remaining capacity, a penalty for underutilization, a bonus for bins that are nearly full, and a factor that considers the distribution of items across all bins to minimize the number of used bins.
","import numpy as np

def score(item, bins):
    max_capacity = np.max(bins)
    min_remaining = np.min(bins[bins > item])
    remaining_capacity_score = (bins - item) / max_capacity
    underutilization_penalty = 1 / (bins - item + 1e-5)
    near_full_bonus = np.exp(-np.abs((max_capacity - bins)))
    distribution_factor = 1 / (1 + np.exp(np.std(bins[bins > item])))
    scores = remaining_capacity_score + underutilization_penalty + near_full_bonus * distribution_factor
    scores[bins == max_capacity] = -np.inf
    return scores
",0.03139,BinPacking,False
pop_0_op_e1_n6_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n6_251224_134701.json,e1,"The new algorithm assigns scores to bins based on a combination of harmonic mean of remaining capacity and item size, adjusted by a penalty for bins with higher initial capacities and a bonus for bins that have been used less frequently.
","import numpy as np

def score(item, bins):
    # Calculate the harmonic mean of remaining capacity and item size
    harmonic_mean = 2 * (bins - item) * item / ((bins - item) + item)
    
    # Penalize larger initial capacities more heavily
    penalty = np.log(bins + 1)
    
    # Example of historical usage, here we assume a random factor for demonstration
    historical_usage_penalty = np.random.rand(bins.shape[0]) * (1 / (bins + 1))
    
    # Combine factors into a single score
    scores = harmonic_mean - penalty - historical_usage_penalty
    
    return scores
",1.5079,BinPacking,False
pop_0_op_e1_n7_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n7_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on a combination of the remaining capacity, a penalty for bins with higher initial capacities, and a bonus for bins that have had fewer items added recently to encourage balanced loading and efficient use of space.
","import numpy as np

def score(item, bins):
    # Calculate the base score as a decreasing function of remaining capacity
    base_scores = 1 / (bins - item + 1)
    
    # Penalize larger initial capacities more heavily
    penalty_large_capacity = np.log(bins.max() - bins + 1)
    
    # Simulate recent activity in each bin with a decay factor
    recent_activity_bonus = np.exp(-np.abs(bins - bins.mean()) / (bins.std() + 1))
    
    # Combine factors into a single score
    scores = base_scores * penalty_large_capacity * recent_activity_bonus
    
    return scores
",0.03874,BinPacking,False
pop_0_op_e1_n8_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n8_251224_134701.json,e1,"The new algorithm calculates scores for each bin based on an exponential decay of remaining capacity, a penalty for larger capacities, and a bonus for bins with a high proportion of used space to minimize fragmentation and maximize space utilization while avoiding overfilling.
","import numpy as np

def score(item, bins):
    # Exponential decay for remaining capacity
    exp_decay = np.exp(-(bins - item) / (np.max(bins) + 1))
    # Penalize larger capacities more heavily
    penalty = np.log2(bins + 1)
    # Bonus for high proportion of used space
    bonus = (bins - item) / bins
    scores = exp_decay - penalty + bonus
    return scores 
",0.03984,BinPacking,False
pop_0_op_e1_n9_251224_134701,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e1_n9_251224_134701.json,e1,"The new algorithm assigns scores based on a combination of remaining capacity, a sigmoid penalty for bins that are nearly empty, and a bonus for bins that have historically been underutilized to encourage balanced bin filling and minimize the number of used bins.}
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item
    remaining_capacity = bins - item
    
    # Sigmoid penalty for nearly empty bins
    sigmoid_penalty = 1 / (1 + np.exp(-remaining_capacity))
    
    # Historical underutilization bonus (simulated with random values)
    historical_underutilization_bonus = np.random.rand(bins.shape[0])
    
    # Calculate scores as a weighted sum
    weights = {'remaining_capacity': 0.6, 'sigmoid_penalty': -0.2, 'historical_underutilization_bonus': 0.4}
    scores = (weights['remaining_capacity'] * remaining_capacity +
              weights['sigmoid_penalty'] * sigmoid_penalty +
              weights['historical_underutilization_bonus'] * historical_underutilization_bonus)
    
    # Ensure bins with full capacity are not considered
    scores[bins == item] = -np.inf
    
    return scores
",1.51534,BinPacking,False
pop_0_op_e2_n0_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n0_251224_134950.json,e2,"The new algorithm calculates scores based on a combination of remaining capacity, a logarithmic factor for smaller bins to promote efficient usage, and a penalty for deviation from the median remaining capacity to ensure balanced distribution.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item
    remaining_capacity = bins - item
    
    # Logarithmic factor for smaller bins
    size_factor = np.log(remaining_capacity + 1)
    
    # Median of remaining capacities
    median_remaining_capacity = np.median(remaining_capacity)
    
    # Penalty for deviation from the median remaining capacity
    deviation_penalty = np.abs(remaining_capacity - median_remaining_capacity)
    
    # Combine factors into a single score
    scores = size_factor - deviation_penalty
    
    return scores
",0.73609,BinPacking,False
pop_0_op_e2_n10_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n10_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on a combination of remaining capacity, an adaptive penalty for bins that deviate from the median remaining capacity, and a bonus for bins that are nearly full to minimize the number of used bins while maintaining balanced utilization.
","import numpy as np

def score(item, bins):
    remaining_capacity = bins - item
    median_remaining = np.median(remaining_capacity)
    deviation_penalty = np.abs(remaining_capacity - median_remaining) / (median_remaining + 1e-6)
    near_full_bonus = np.exp(-np.abs((bins - max(bins)) / item))
    scores = remaining_capacity - deviation_penalty + near_full_bonus
    return scores
",1.51534,BinPacking,False
pop_0_op_e2_n11_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n11_251224_134950.json,e2,"The new algorithm assigns scores based on a normalized exponential decay of remaining capacity, combined with a penalty that increases logarithmically for bins with larger initial capacities to encourage filling nearly full bins without overfilling.
","import numpy as np

def score(item, bins):
    # Calculate remaining capacity after placing the item in each bin
    remaining_capacity = bins - item
    
    # Normalized exponential decay of remaining capacity
    exp_decay_score = np.exp(-remaining_capacity / np.max(remaining_capacity + 1e-6))
    
    # Penalty for larger initial capacities
    penalty_large_bins = np.log(bins + 1)
    
    # Combine scores using a weighted sum
    scores = exp_decay_score - 0.5 * penalty_large_bins
    
    return scores
",0.03984,BinPacking,False
pop_0_op_e2_n13_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n13_251224_134950.json,e2,"The novel score function calculates scores for each bin based on the product of a sigmoid-transformed remaining capacity, an inverse exponential decay factor to penalize larger bins, and a Gaussian penalty for bins that have been used frequently, aiming to efficiently fill nearly full bins while minimizing fragmentation and overloading.
","import numpy as np

def score(item, bins):
    # Sigmoid-transformed remaining capacity
    sigmoid_capacity = 1 / (1 + np.exp(-(bins - item)))
    
    # Inverse exponential decay factor for larger bins
    size_decay = np.exp(-0.2 * bins)
    
    # Gaussian penalty for frequently used bins (simulated usage frequency)
    usage_frequency = np.random.rand(bins.shape[0])
    gaussian_penalty = np.exp(-((usage_frequency - 0.5) ** 2) / 0.1)
    
    # Combine factors into a single score
    scores = sigmoid_capacity * size_decay * gaussian_penalty
    
    return scores
",0.04578,BinPacking,False
pop_0_op_e2_n16_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n16_251224_134950.json,e2,"The new algorithm calculates scores by integrating exponential decay of remaining capacity with an inverse sigmoidal function of bin occupancy, ensuring that bins with moderate occupancy are prioritized while avoiding overfilling.
","import numpy as np

def score(item, bins):
    # Exponential decay based on remaining capacity
    remaining_capacity = bins - item
    exp_decay = np.exp(-0.1 * (bins - item))
    
    # Inverse sigmoidal function of bin occupancy to penalize nearly empty and nearly full bins
    inverse_occupancy_penalty = 1 / (1 + np.exp(0.5 * (bins - item)))
    
    # Combine exponential decay and inverse occupancy penalty into a single score
    scores = exp_decay * inverse_occupancy_penalty
    
    return scores
",0.03984,BinPacking,False
pop_0_op_e2_n17_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n17_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on a combination of the remaining capacity, a penalty for bins that have shown low historical usage, a bonus for bins with high current utilization, and a factor that penalizes bins with uneven distribution of items across all bins to minimize the number of used bins.
","import numpy as np

def score(item, bins):
    max_capacity = np.max(bins)
    remaining_capacity = max_capacity - bins
    
    # Placeholder for historical usage data (e.g., how often a bin was underutilized in the past)
    historical_usage = np.random.rand(len(bins))  # Replace with actual data if available
    
    # Calculate current utilization
    current_utilization = (bins - remaining_capacity) / max_capacity
    
    # Penalty for low historical usage
    low_usage_penalty = -historical_usage * 0.5
    
    # Bonus for high current utilization
    high_utilization_bonus = current_utilization * 0.3
    
    # Factor that penalizes uneven distribution of items across all bins
    uniformity_factor = 1 / (1 + np.exp(np.std(bins)))
    
    scores = remaining_capacity + low_usage_penalty + high_utilization_bonus + uniformity_factor
    
    # Avoid using bins that are already at max capacity
    scores[bins == max_capacity] = -np.inf
    
    return scores
",0.03984,BinPacking,False
pop_0_op_e2_n18_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n18_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on a combination of harmonic mean of remaining capacity and initial capacity, a penalty for bins with higher variance in item sizes, and a bonus for bins that have been less frequently selected recently to promote balanced loading and efficient space utilization while minimizing fragmentation.
","import numpy as np

def score(item, bins):
    # Harmonic mean of remaining capacity and initial capacity
    harmonic_mean = 2 * (bins - item) / ((bins - item + 1) + (np.max(bins) - bins + 1))
    
    # Placeholder for actual variance calculation based on historical item sizes
    # Here we use a simulated variance value
    variance_penalty = np.random.rand(len(bins)) * 0.5
    
    # Simulate recent selection frequency in each bin with a decay factor
    recent_selection_bonus = np.exp(-np.arange(1, len(bins) + 1) / (len(bins) + 1))
    
    # Combine factors into a single score
    scores = harmonic_mean - variance_penalty + recent_selection_bonus
    
    return scores
",1.43083,BinPacking,False
pop_0_op_e2_n19_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n19_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on an exponential decay of remaining capacity, adjusted by a penalty for bins that have been recently used more frequently and a bonus for bins with higher initial capacities to promote efficient filling while avoiding overutilization of recently active bins.
","import numpy as np

def score(item, bins):
    # Calculate the base score using an exponential decay of remaining capacity
    base_scores = np.exp(-(bins - item) / (np.max(bins) + 1))
    
    # Example of recent usage data, here we assume a random factor for demonstration
    recent_usage_penalty = np.random.rand(bins.shape[0]) * (1 / (bins + 1))
    
    # Bonus for bins with higher initial capacities
    initial_capacity_bonus = np.log(np.max(bins) - bins + 1)
    
    # Combine factors into a single score
    scores = base_scores - recent_usage_penalty + initial_capacity_bonus
    
    return scores
",0.03974,BinPacking,False
pop_0_op_e2_n1_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n1_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on a harmonic mean of remaining capacity and a penalty for deviation from an ideal fill ratio, aiming to balance between maximizing space utilization and minimizing fragmentation.
","import numpy as np

def score(item, bins):
    max_capacity = np.max(bins)
    ideal_fill_ratio = 0.8 * max_capacity
    
    # Calculate the remaining capacity after placing the item
    remaining_capacity = bins - item
    
    # Harmonic mean of remaining capacity and deviation penalty
    harmonic_mean_score = (2 * remaining_capacity) / (1 + np.abs(remaining_capacity - ideal_fill_ratio))
    
    # Deviation penalty factor
    deviation_penalty = 0.5 * np.exp(-np.abs(remaining_capacity - ideal_fill_ratio) / max_capacity)
    
    # Final scores
    scores = harmonic_mean_score + deviation_penalty
    
    return scores 
",1.459,BinPacking,False
pop_0_op_e2_n2_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n2_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on an exponential decay of remaining capacity, a sigmoidal penalty for underutilization, and a normalization factor to balance distribution, aiming to minimize the number of used bins while avoiding fragmentation.
","import numpy as np

def score(item, bins):
    # Exponential decay of remaining capacity
    exp_decay = np.exp(-0.1 * (bins - item))
    
    # Sigmoidal penalty for underutilization
    max_capacity = np.max(bins)
    sigmoid_penalty = 1 / (1 + np.exp(5 * ((bins - item) / max_capacity - 0.8)))
    
    # Normalization factor to balance distribution
    normalization_factor = 1 / (1 + np.std(bins[bins > item]))
    
    # Final score calculation
    scores = exp_decay * (1 - sigmoid_penalty) * normalization_factor
    
    return scores
",0.03984,BinPacking,False
pop_0_op_e2_n3_251224_134950,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_e2_n3_251224_134950.json,e2,"The new algorithm calculates scores for each bin based on a combination of remaining capacity, a penalty for bins that deviate from an ideal average occupancy level, a bonus for bins with recent high utilization, and a factor that penalizes bins with a history of being nearly full to avoid fragmentation.
","import numpy as np

def score(item, bins):
    max_capacity = np.max(bins)
    avg_occupancy = np.mean(bins[bins > item])
    
    # Calculate the base score based on remaining capacity
    base_scores = (bins - item) / max_capacity
    
    # Penalty for deviation from ideal average occupancy level
    occupancy_penalty = np.abs(avg_occupancy - bins) / max_capacity
    
    # Bonus for bins with recent high utilization (assuming a random factor for demonstration)
    recent_utilization_bonus = np.exp(-np.random.rand(len(bins)) * 0.1 * (bins - item))
    
    # Penalty for bins that have been nearly full
    near_full_penalty = np.exp(-np.abs((max_capacity - bins) / max_capacity))
    
    # Combine factors into a single score
    scores = base_scores - occupancy_penalty + recent_utilization_bonus - near_full_penalty
    
    scores[bins == max_capacity] = -np.inf
    
    return scores
",0.06097,BinPacking,False
